hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
3T5ZXGO9DE585ZV2HMB49Q2Q6FHQZR,A21CNDWV70DK3G,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg/revision/latest/scale-to-width-down/349?cb=20160127035057,TRUE,puerile,puerile,angry,scared,determined,determined,stubborn,,blond,skinny,western
3BAKUKE49HTBM4PUMQRCMMSJPM6R14,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Johnathon_Blaze_%28Earth-616%29_from_Doctor_Strange_Damnation_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/313?cb=20180429034225,FALSE,gooneys,gooneys,chill,bored,cool,evil,mean,annoying,crowned,ugly,red
3BAKUKE49HTBM4PUMQRCMMSJPM6R14,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Johnathon_Blaze_%28Earth-616%29_from_Doctor_Strange_Damnation_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/313?cb=20180429034225,FALSE,gooneys,gooneys,upset,determined,unhappy,proud,strict,royal,blonde,masculine,cool
3BAKUKE49HTBM4PUMQRCMMSJPM6R14,A23441R746K5OU,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Johnathon_Blaze_%28Earth-616%29_from_Doctor_Strange_Damnation_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/313?cb=20180429034225,FALSE,gooneys,gooneys,obedient,,,intimidating,lordly,powerful,strong,tall,powerful
3P7RGTLO6EULTOPZSPB8WBZ8YOIKAS,A30VAVBAUXE301,https://vignette.wikia.nocookie.net/marveldatabase/images/4/44/Thaddeus_Ross_%28Earth-616%29_from_World_War_Hulk_Vol_1_2_001.jpg/revision/latest?cb=20150423195706,FALSE,curvant,curvant,,,,angry,conservative,rude,old,white,
3P7RGTLO6EULTOPZSPB8WBZ8YOIKAS,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/4/44/Thaddeus_Ross_%28Earth-616%29_from_World_War_Hulk_Vol_1_2_001.jpg/revision/latest?cb=20150423195706,FALSE,curvant,curvant,,,,angry,evil,vicious,mustached,green,military
3P7RGTLO6EULTOPZSPB8WBZ8YOIKAS,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/4/44/Thaddeus_Ross_%28Earth-616%29_from_World_War_Hulk_Vol_1_2_001.jpg/revision/latest?cb=20150423195706,FALSE,curvant,curvant,chill,content,cool,boring,brave,bold,mustached,old,white
3LOJFQ4BOXWJRVSBCZ2AMC7EJRFKDU,A1IRH6OXLZZWC8,https://vignette.wikia.nocookie.net/marveldatabase/images/9/98/Fearless_Defenders_Vol_1_4_Hans_Variant_Textless.png/revision/latest/scale-to-width-down/324?cb=20170725235408,FALSE,valuers,valuers,,,,protective,fierce,,strong,native,feminine
3LOJFQ4BOXWJRVSBCZ2AMC7EJRFKDU,A2VH5M7RLI6708,https://vignette.wikia.nocookie.net/marveldatabase/images/9/98/Fearless_Defenders_Vol_1_4_Hans_Variant_Textless.png/revision/latest/scale-to-width-down/324?cb=20170725235408,FALSE,valuers,valuers,ready,fierce,,skillful,brave,smart,armored,,
3LOJFQ4BOXWJRVSBCZ2AMC7EJRFKDU,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/9/98/Fearless_Defenders_Vol_1_4_Hans_Variant_Textless.png/revision/latest/scale-to-width-down/324?cb=20170725235408,FALSE,valuers,valuers,,,,silent,deadly,,,,
3BPP3MA3TC1Z37OTTUPV7U2E83LELK,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Moon_Knight_Vol_1_200_Tan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724203837,FALSE,argolet,argolet,,,,mysterious,angry,silent,caped,large,hooded
3BPP3MA3TC1Z37OTTUPV7U2E83LELK,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Moon_Knight_Vol_1_200_Tan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724203837,FALSE,argolet,argolet,cold,,,evil,angry,mean,strong,powerful,violent
3BPP3MA3TC1Z37OTTUPV7U2E83LELK,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Moon_Knight_Vol_1_200_Tan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724203837,FALSE,argolet,argolet,neutral,determined,alert,mysterious,scary,villainous,muscular,dark,strong
3Y3N5A7N4GQHFUN5T724EA9JQKGMY9,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e7/Symbiote_Spider-Man_Vol_1_1_Artgerm_Virgin_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20190125221031,FALSE,behoove,behoove,happy,content,positive,chill,nice,,reserved,pretty,normal
3Y3N5A7N4GQHFUN5T724EA9JQKGMY9,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e7/Symbiote_Spider-Man_Vol_1_1_Artgerm_Virgin_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20190125221031,FALSE,behoove,behoove,,,,smart,powerful,,smiling,blonde,professional
3Y3N5A7N4GQHFUN5T724EA9JQKGMY9,A31BYUGRYXVLJL,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e7/Symbiote_Spider-Man_Vol_1_1_Artgerm_Virgin_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20190125221031,FALSE,behoove,behoove,satisfied,happy,peaceful,nice,peaceful,patient,blonde,white,female
3MXX6RQ9EVM72Q6YWG6PFPZ70OSP4N,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Marvels_Project_Vol_1_5_Parel_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091108114006,FALSE,effects,effects,angry,mean,determined,fierce,rash,explosive,shiny,ugly,bronze
3MXX6RQ9EVM72Q6YWG6PFPZ70OSP4N,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Marvels_Project_Vol_1_5_Parel_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091108114006,TRUE,effects,effects,hot,scary,intense,fiery,mean,,shiny,dead,
3MXX6RQ9EVM72Q6YWG6PFPZ70OSP4N,A2ZBF21EY9RUNX,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Marvels_Project_Vol_1_5_Parel_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091108114006,TRUE,effects,effects,,,,scary,intense,violent,man,red,
3GL25Y6843BSFPXVOBG2VW2AOEMMX3,A31BYUGRYXVLJL,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Sean_Cassidy_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_13_001.jpg/revision/latest/scale-to-width-down/331?cb=20180708001211,FALSE,rampish,rampish,troubled,angry,annoyed,troubled,loud,powerful,hairy,wrinkly,
3GL25Y6843BSFPXVOBG2VW2AOEMMX3,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Sean_Cassidy_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_13_001.jpg/revision/latest/scale-to-width-down/331?cb=20180708001211,FALSE,rampish,rampish,scared,,,mean,scary,,strong,hairy,ugly
3GL25Y6843BSFPXVOBG2VW2AOEMMX3,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Sean_Cassidy_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_13_001.jpg/revision/latest/scale-to-width-down/331?cb=20180708001211,FALSE,rampish,rampish,weird,creepy,,psycho,crazy,insane,pale,deathly,gaunt
3EPG8DX9LK7PY9AYALPZKH5L0KNP5S,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Hogun_%28Earth-616%29_from_Thor_Vol_3_4_0001.png/revision/latest/scale-to-width-down/227?cb=20120414221646,FALSE,abluent,abluent,,,,hard,fierce,serious,strong,old,grizzled
3EPG8DX9LK7PY9AYALPZKH5L0KNP5S,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Hogun_%28Earth-616%29_from_Thor_Vol_3_4_0001.png/revision/latest/scale-to-width-down/227?cb=20120414221646,FALSE,abluent,abluent,unhappy,encouraged,,confident,ready,fierce,mustached,old,big
3YGE63DIN8EGNBLYP1XIVGHQC9FW09,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marvel_dc/images/9/9d/Batman_003.jpg/revision/latest/scale-to-width-down/328?cb=20090114064958,TRUE,encinas,encinas,cool,,,dark,angry,ruthless,strong,ripped,imposing
3YGE63DIN8EGNBLYP1XIVGHQC9FW09,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/9/9d/Batman_003.jpg/revision/latest/scale-to-width-down/328?cb=20090114064958,TRUE,encinas,encinas,calm,happy,content,brave,bold,heroic,handsome,dark,buff
3YGE63DIN8EGNBLYP1XIVGHQC9FW09,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/9/9d/Batman_003.jpg/revision/latest/scale-to-width-down/328?cb=20090114064958,TRUE,encinas,encinas,,,,silent,angry,jaded,caped,grey,
344M16OZKIWPR7RE575AKM63DYLENM,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/1/14/Superman_0002.jpg/revision/latest/scale-to-width-down/333?cb=20100419210629,TRUE,airdrop,airdrop,confident,happy,hopeful,strong,humble,bold,flying,strong,
344M16OZKIWPR7RE575AKM63DYLENM,AHJ6UEG2YC0Q3,https://vignette.wikia.nocookie.net/marvel_dc/images/1/14/Superman_0002.jpg/revision/latest/scale-to-width-down/333?cb=20100419210629,TRUE,airdrop,airdrop,unbiased,ambitious,neutral,compassionate,affectionate,empathetic,strong,super,blue
344M16OZKIWPR7RE575AKM63DYLENM,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marvel_dc/images/1/14/Superman_0002.jpg/revision/latest/scale-to-width-down/333?cb=20100419210629,TRUE,airdrop,airdrop,power,,,magical,tough,powerful,flying,strong,blue
36BTXXLZ2VPSE3MD98AEKKZM16GR4H,A2FXYB7WSH6AYI,https://vignette.wikia.nocookie.net/marvel_dc/images/6/61/James_Gordon_0001.jpg/revision/latest/scale-to-width-down/333?cb=20081216042926,FALSE,cormoid,cormoid,,,,confident,dark,imposing,tall,powerful,imposing
36BTXXLZ2VPSE3MD98AEKKZM16GR4H,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/6/61/James_Gordon_0001.jpg/revision/latest/scale-to-width-down/333?cb=20081216042926,FALSE,cormoid,cormoid,chill,cool,content,smart,cool,collected,old,smart,big
36BTXXLZ2VPSE3MD98AEKKZM16GR4H,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/6/61/James_Gordon_0001.jpg/revision/latest/scale-to-width-down/333?cb=20081216042926,FALSE,cormoid,cormoid,,,,unassuming,evil,deadly,professional,cloaked,well-dressed
368IUKXGA5PLHDACF4Z4CNJLWFYP68,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c4/Wonder_Woman_0003.jpg/revision/latest/scale-to-width-down/334?cb=20100330111700,TRUE,karroos,karroos,,,,brave,powerful,upset,flying,strong,white
368IUKXGA5PLHDACF4Z4CNJLWFYP68,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c4/Wonder_Woman_0003.jpg/revision/latest/scale-to-width-down/334?cb=20100330111700,TRUE,karroos,karroos,,,,nice,brave,heroic,fit,pretty,
368IUKXGA5PLHDACF4Z4CNJLWFYP68,A2FXYB7WSH6AYI,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c4/Wonder_Woman_0003.jpg/revision/latest/scale-to-width-down/334?cb=20100330111700,TRUE,karroos,karroos,,,,confident,courageous,determined,strong,,
3UY4PIS8QR2Q76X2TJAVD2N9OPHN1C,A2ZBF21EY9RUNX,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Flash_Jay_Garrick_0002.jpg/revision/latest/scale-to-width-down/328?cb=20100510161228,FALSE,blarnid,blarnid,safe,determined,hopeful,determined,fearless,powerful,strong,costumed,man
3UY4PIS8QR2Q76X2TJAVD2N9OPHN1C,A1IRH6OXLZZWC8,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Flash_Jay_Garrick_0002.jpg/revision/latest/scale-to-width-down/328?cb=20100510161228,FALSE,blarnid,blarnid,,,,heroic,,,masculine,buff,ripped
3UY4PIS8QR2Q76X2TJAVD2N9OPHN1C,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Flash_Jay_Garrick_0002.jpg/revision/latest/scale-to-width-down/328?cb=20100510161228,TRUE,blarnid,blarnid,,,,nice,bold,heroic,fit,white,rigid
3O2Y2UIUCQBGPF6735X0ACAZV4VKF5,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/Kyle_Rayner_06.jpg/revision/latest/scale-to-width-down/323?cb=20101009181628,TRUE,garbure,garbure,power,,,humble,hilarious,,strong,fierce,green
3O2Y2UIUCQBGPF6735X0ACAZV4VKF5,A31BYUGRYXVLJL,https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/Kyle_Rayner_06.jpg/revision/latest/scale-to-width-down/323?cb=20101009181628,FALSE,garbure,garbure,diligent,happy,ambitious,determined,powerful,successful,male,strong,green
3O2Y2UIUCQBGPF6735X0ACAZV4VKF5,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/Kyle_Rayner_06.jpg/revision/latest/scale-to-width-down/323?cb=20101009181628,TRUE,garbure,garbure,happy,content,positive,brave,bold,heroic,glowing,buff,green
3BA7SXOG1J7TX49FLB0R1WFR3SCR8O,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d6/Arsenal_0010.jpg/revision/latest/scale-to-width-down/332?cb=20160908033524,FALSE,tangelo,tangelo,,,,angry,jaded,aggressive,large,armed,
3BA7SXOG1J7TX49FLB0R1WFR3SCR8O,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d6/Arsenal_0010.jpg/revision/latest/scale-to-width-down/332?cb=20160908033524,FALSE,tangelo,tangelo,cautious,scared,apprehensive,mean,evil,vengeful,strong,buff,red
3BA7SXOG1J7TX49FLB0R1WFR3SCR8O,APX5J4BSY8X98,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d6/Arsenal_0010.jpg/revision/latest/scale-to-width-down/332?cb=20160908033524,FALSE,tangelo,tangelo,mean,fearful,,extreme,scary,intense,muscular,strong,big
3JMNNNO3B1LNJLOC4O1WE4A597ZW2T,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/e/ed/Wildcat_0002.jpg/revision/latest/scale-to-width-down/336?cb=20130211082206,FALSE,turfski,turfski,happy,content,positive,brave,bold,heroic,buff,blue,dirty
3JMNNNO3B1LNJLOC4O1WE4A597ZW2T,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/e/ed/Wildcat_0002.jpg/revision/latest/scale-to-width-down/336?cb=20130211082206,FALSE,turfski,turfski,,,,strong,brave,fierce,muscular,blue,horned
3JMNNNO3B1LNJLOC4O1WE4A597ZW2T,A30VAVBAUXE301,https://vignette.wikia.nocookie.net/marvel_dc/images/e/ed/Wildcat_0002.jpg/revision/latest/scale-to-width-down/336?cb=20130211082206,TRUE,turfski,turfski,large,power,,patriotic,impulsive,dumb,tall,buff,white
3KL228NDMV3M3F22EP3ISXABWJVKG4,A3MAF5W7IGJTQS,https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/Changeling_Beastboy_04.jpg/revision/latest/scale-to-width-down/332?cb=20060108182202,FALSE,gametic,gametic,safe,worried,powerful,strong,young,cocky,white,green,red
3KL228NDMV3M3F22EP3ISXABWJVKG4,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/Changeling_Beastboy_04.jpg/revision/latest/scale-to-width-down/332?cb=20060108182202,FALSE,gametic,gametic,chill,bored,content,tough,brave,annoying,fit,green,
3KL228NDMV3M3F22EP3ISXABWJVKG4,A3907LDKHAP28P,https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/Changeling_Beastboy_04.jpg/revision/latest/scale-to-width-down/332?cb=20060108182202,FALSE,gametic,gametic,confident,happy,cheery,good,calm,,muscular,green,
39AYGO6AFF1LESYZZPMC8YEQW0XN6A,A3MAF5W7IGJTQS,https://vignette.wikia.nocookie.net/marvel_dc/images/3/31/Jimmy_Olsen_001.jpg/revision/latest/scale-to-width-down/327?cb=20130729220529,FALSE,gaylies,gaylies,majestic,curious,breathy,fearful,,,academic,,
39AYGO6AFF1LESYZZPMC8YEQW0XN6A,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marvel_dc/images/3/31/Jimmy_Olsen_001.jpg/revision/latest/scale-to-width-down/327?cb=20130729220529,FALSE,gaylies,gaylies,confused,nervous,scared,nervous,shy,,normal,plain,
39AYGO6AFF1LESYZZPMC8YEQW0XN6A,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/3/31/Jimmy_Olsen_001.jpg/revision/latest/scale-to-width-down/327?cb=20130729220529,FALSE,gaylies,gaylies,,,,concerned,shocked,interested,small,meek,
3RZS0FBRWKRAXUJDPVC7YNBVS19PC0,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marvel_dc/images/b/bb/John_Stewart_001.jpg/revision/latest/scale-to-width-down/327?cb=20060901014246,TRUE,nereite,nereite,strong,wet,powerful,strong,smart,alien,green,fly,light
3RZS0FBRWKRAXUJDPVC7YNBVS19PC0,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/b/bb/John_Stewart_001.jpg/revision/latest/scale-to-width-down/327?cb=20060901014246,TRUE,nereite,nereite,,,,kind,brave,noble,flying,green,muscular
3RZS0FBRWKRAXUJDPVC7YNBVS19PC0,A2C1UPBEGUY9Y6,https://vignette.wikia.nocookie.net/marvel_dc/images/b/bb/John_Stewart_001.jpg/revision/latest/scale-to-width-down/327?cb=20060901014246,TRUE,nereite,nereite,dauntless,determined,hopeful,protective,brave,heroic,flying,bright,green
37G6BXQPLQ2AU446LZXROG18I98EQ9,A2ZBF21EY9RUNX,https://vignette.wikia.nocookie.net/marvel_dc/images/5/58/Joker_0003.jpg/revision/latest/scale-to-width-down/333?cb=20140725171230,TRUE,victual,victual,,,,insane,villainous,crazy,man,costumed,disfigured
37G6BXQPLQ2AU446LZXROG18I98EQ9,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/5/58/Joker_0003.jpg/revision/latest/scale-to-width-down/333?cb=20140725171230,TRUE,victual,victual,,,,angry,evil,humorous,sharp,professional,purple
37G6BXQPLQ2AU446LZXROG18I98EQ9,A23441R746K5OU,https://vignette.wikia.nocookie.net/marvel_dc/images/5/58/Joker_0003.jpg/revision/latest/scale-to-width-down/333?cb=20140725171230,TRUE,victual,victual,obedient,fearful,bad,crazy,evil,insane,intimidating,scary,frightening
3IZPORCT1FQMQFA8OFUXE98Q6B2HRT,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/4/4f/Booster_Gold_v.2_32_virgin.jpg/revision/latest/scale-to-width-down/329?cb=20140613214714,FALSE,laddish,laddish,happy,content,positive,chill,nice,deceptive,handsome,glowing,suave
3IZPORCT1FQMQFA8OFUXE98Q6B2HRT,A2C1UPBEGUY9Y6,https://vignette.wikia.nocookie.net/marvel_dc/images/4/4f/Booster_Gold_v.2_32_virgin.jpg/revision/latest/scale-to-width-down/329?cb=20140613214714,FALSE,laddish,laddish,caring,resilient,reassuring,confident,happy,hopeful,strong,tall,gold
3IZPORCT1FQMQFA8OFUXE98Q6B2HRT,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marvel_dc/images/4/4f/Booster_Gold_v.2_32_virgin.jpg/revision/latest/scale-to-width-down/329?cb=20140613214714,FALSE,laddish,laddish,cheerful,joyful,happy,encouraging,positive,optimistic,muscular,blonde,yellow
3PZDSVZ3J5Y7Z5ULG1TXB0UC09RN4P,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cassie_Sandsmark_New_Earth_0005.jpg/revision/latest/scale-to-width-down/321?cb=20100705201715,TRUE,coulomb,coulomb,confident,excited,happy,confident,strong,fierce,blonde,pretty,casual
3PZDSVZ3J5Y7Z5ULG1TXB0UC09RN4P,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cassie_Sandsmark_New_Earth_0005.jpg/revision/latest/scale-to-width-down/321?cb=20100705201715,FALSE,coulomb,coulomb,,,,strong,noble,unassuming,muscular,casual,red
3PZDSVZ3J5Y7Z5ULG1TXB0UC09RN4P,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cassie_Sandsmark_New_Earth_0005.jpg/revision/latest/scale-to-width-down/321?cb=20100705201715,FALSE,coulomb,coulomb,chill,happy,content,strong,brave,bold,fit,blonde,white
3HRWUH63QUJPVOYLU6C7GS0Q05MN5U,A155V4M8U8MP46,https://vignette.wikia.nocookie.net/marvel_dc/images/b/be/Harvey_Bullock_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140711182121,FALSE,cuiejos,cuiejos,,,,scary,evil,mean,evil,scary,dangerous
3HRWUH63QUJPVOYLU6C7GS0Q05MN5U,APX5J4BSY8X98,https://vignette.wikia.nocookie.net/marvel_dc/images/b/be/Harvey_Bullock_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140711182121,FALSE,cuiejos,cuiejos,dark,dire,serious,detective,british,,shadowed,black,drunk
3HRWUH63QUJPVOYLU6C7GS0Q05MN5U,ALPWT2JWPLXA1,https://vignette.wikia.nocookie.net/marvel_dc/images/b/be/Harvey_Bullock_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140711182121,TRUE,cuiejos,cuiejos,dread,,,cunning,ruthless,haggard,large,dark,imposing
37PGLWGSJTN0Z68X4D3LD9NRBWNKIW,A2VH5M7RLI6708,https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Raven_002.jpg/revision/latest/scale-to-width-down/329?cb=20051027194450,FALSE,darings,darings,scary,powerful,,menacing,evil,,strong,powerful,
37PGLWGSJTN0Z68X4D3LD9NRBWNKIW,A22DMI1VZNFU3N,https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Raven_002.jpg/revision/latest/scale-to-width-down/329?cb=20051027194450,FALSE,darings,darings,power,,,strong,scary,powerful,dark,winged,female
37PGLWGSJTN0Z68X4D3LD9NRBWNKIW,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Raven_002.jpg/revision/latest/scale-to-width-down/329?cb=20051027194450,FALSE,darings,darings,,,,silent,angry,deadly,caped,dark,muscular
3IVKZBIBJ0QYRUAL34U24JDMSDLHSH,A155V4M8U8MP46,https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Huntress_0007.jpg/revision/latest/scale-to-width-down/329?cb=20130725162642,FALSE,gjedost,gjedost,power,,,caring,perseverant,heroic,dark,female,
3IVKZBIBJ0QYRUAL34U24JDMSDLHSH,A2DIGKVLJWN955,https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Huntress_0007.jpg/revision/latest/scale-to-width-down/329?cb=20130725162642,FALSE,gjedost,gjedost,angry,scary,worried,courageous,angry,evil,strong,pretty,seductive
3IVKZBIBJ0QYRUAL34U24JDMSDLHSH,A3CHZTDYHQVADE,https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Huntress_0007.jpg/revision/latest/scale-to-width-down/329?cb=20130725162642,FALSE,gjedost,gjedost,,,,hardened,tired,neutral,strong,fit,skinny
3BDORL6HKKUV97ZS2NGW3IBATJXRCU,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Firestorm_Vol_3_21_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20140710175400,FALSE,feridji,feridji,sad,distraught,upset,emotional,loyal,dedicated,muscular,fiery,yellow
3BDORL6HKKUV97ZS2NGW3IBATJXRCU,AUNCXP5YDEBH0,https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Firestorm_Vol_3_21_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20140710175400,FALSE,feridji,feridji,hot,cold,bad,sadistic,mean,sad,red,yellow,
3BDORL6HKKUV97ZS2NGW3IBATJXRCU,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Firestorm_Vol_3_21_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20140710175400,FALSE,feridji,feridji,,,,angry,jaded,vengeful,muscular,perturbed,flaming
3L84EBDQ37JR51YL4GOXQP2430CKK7,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Red_Tornado_003.jpg/revision/latest/scale-to-width-down/329?cb=20180306225132,FALSE,alodies,alodies,impressed,,,cunning,intelligent,smart,thin,lean,fast
3L84EBDQ37JR51YL4GOXQP2430CKK7,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Red_Tornado_003.jpg/revision/latest/scale-to-width-down/329?cb=20180306225132,FALSE,alodies,alodies,,,,mysterious,silent,powerful,caped,muscular,red
3L84EBDQ37JR51YL4GOXQP2430CKK7,ALPWT2JWPLXA1,https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Red_Tornado_003.jpg/revision/latest/scale-to-width-down/329?cb=20180306225132,FALSE,alodies,alodies,,,,intelligent,commanding,powerful,metallic,alien,red
391FPZIE4C3E672PS9P2JKVADA6HUX,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Atom_Al_Pratt_0005.jpg/revision/latest/scale-to-width-down/328?cb=20130326093025,FALSE,viewier,viewier,chill,happy,funny,tough,brave,bold,tiny,small,fit
391FPZIE4C3E672PS9P2JKVADA6HUX,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Atom_Al_Pratt_0005.jpg/revision/latest/scale-to-width-down/328?cb=20130326093025,FALSE,viewier,viewier,,,,humble,fierce,bold,muscular,small,yellow
391FPZIE4C3E672PS9P2JKVADA6HUX,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Atom_Al_Pratt_0005.jpg/revision/latest/scale-to-width-down/328?cb=20130326093025,FALSE,viewier,viewier,power,sad,,cocky,mean,conceited,tough,scary,blue
3JYPJ2TAYIPH063NGX286TWYPE1PFB,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marvel_dc/images/3/30/Perry_White_0003.jpg/revision/latest/scale-to-width-down/350?cb=20091018064655,TRUE,fowells,fowells,displeased,determined,neutral,wise,strict,tough,masculine,old,gruff
3JYPJ2TAYIPH063NGX286TWYPE1PFB,A3MAF5W7IGJTQS,https://vignette.wikia.nocookie.net/marvel_dc/images/3/30/Perry_White_0003.jpg/revision/latest/scale-to-width-down/350?cb=20091018064655,FALSE,fowells,fowells,safe,powerful,neutral,strong,kind,good,muscular,old,white
